0.6622419509,1.7785408053,0.2093740777,-0.2712237570
0.7975067675,1.3899565789,1.4100749866,0.1401157880
1.9700482233,1.8063794027,0.7281185959,0.3019695843
0.7107803100,1.1834081465,0.6964332786,-0.2024673171
0.2436518151,1.3346883282,1.9464619664,1.2356605286
0.3143697403,1.2829282362,0.7012319840,-0.3854896487
0.4715663139,1.6414014418,1.5719904403,0.3532233321
1.3469650496,1.4030069937,0.6896851012,0.1896363039
0.5069318242,1.3698657325,0.5699663482,-0.3570820883
0.8466054660,1.4192183067,1.2792293072,0.0696965927
1.6895233504,1.9565880754,1.3868155105,-0.2515065932
1.1239171821,1.0625508966,1.8508660434,-0.3156408076
0.9961346904,1.7447118545,0.5318227090,-0.0019807947
0.2180273280,1.9547847287,1.6159124790,0.3865516342
0.0669274248,1.2246042382,1.4617782193,0.8677507533
0.6706067948,1.6833892807,1.7397920535,0.2765177666
0.7221845250,1.1548663191,0.5925253080,-0.2744537482
0.4509253133,1.9382393137,0.3781034882,-0.2855582498
0.0668057952,1.6108588319,0.3814482379,-0.6718393617
0.4361338948,1.0800627575,1.6651886884,1.0085806455
1.9661520829,1.3854255169,1.7987267507,-1.5013260094
1.4066825735,1.3626273751,0.1647344487,0.6386844087
1.1198665535,1.7252944142,1.1901736987,-0.0258716306
0.9209480474,1.1820930310,1.7367572300,0.1377255285
1.5872388160,1.9308203672,0.7594074277,0.1351437362
0.1544051720,1.5313084053,0.7575800032,-0.2663696388
1.9038081264,1.2704183442,1.0294261538,-0.0610599850
0.2651700005,1.6624700952,1.7392346966,0.6056956016
1.5308685914,1.4563055336,0.6733841487,0.2896020776
1.1107869515,1.4059058988,0.1243419061,0.1656412929
0.7047450322,1.0471043533,1.6752530281,0.5868725160
0.4717232431,1.7897067025,0.3521963727,-0.3363938451
1.6754148673,1.0871231806,1.7582778631,-1.5617090854
0.6327819471,1.6421459364,1.3756522117,0.1638313834
1.8705731380,1.2951371939,1.0606499104,-0.1161622997
0.7028831683,1.3678715910,1.1687938390,0.0864900508
0.1409750471,1.5690187630,0.3623216741,-0.6770776062
1.0002569763,1.3774863426,1.5659211190,-0.0002554850
0.9794620408,1.5185051910,1.1056710212,0.0031301810
0.7589080946,1.9360730784,0.5737314916,-0.0890062188
1.2642443315,1.5818761004,1.4068858531,-0.1475550633
1.8160215432,1.0551490882,1.6764482763,-1.8174620037
0.9677542255,1.4865582721,0.0881516820,-0.0441933625
0.8180780659,1.9507834333,0.4934207904,-0.0791228583
1.6044739419,1.7967106872,1.4057388845,-0.2714821333
0.4145958961,1.5591268142,1.6594867538,0.4970611110
1.6630358986,1.5633070543,0.9442150674,0.0544601337
1.3302165518,1.5870933976,0.4543983472,0.2475041870
0.7368732079,1.8251607077,1.2502021586,0.0640055373
0.6873128733,1.6362038686,0.7029752935,-0.1117568081
0.0508471655,1.3398658903,0.4113755280,-0.9383977395
0.1893642200,1.5888412254,0.8906489163,-0.1073771721
0.4004908518,1.1261782955,1.3797517867,0.5609879882
1.0080234685,1.9763845885,0.2169021611,0.0053666263
1.1327391332,1.1200973093,1.1345804051,-0.0481727091
1.2568411609,1.1197198015,0.1095996774,0.6258699529
0.3450118126,1.9069771004,0.3630997668,-0.3564375318
0.4082642409,1.2367433018,0.2838040418,-0.8666117949
1.9254828903,1.0005438616,0.2844337638,2.4578233533
0.6912828778,1.1138150227,1.0285959340,0.0229334969
1.1067464343,1.2725500893,0.6259899554,0.0831663135
0.4892531089,1.2373117371,0.1503680257,-0.8940976330
1.7745661321,1.1534877804,1.2337830302,-0.4963727488
1.0390525355,1.1727511133,1.9459459346,-0.0899230786
1.5887604613,1.9771526059,1.7658933618,-0.4114222859
1.4213576396,1.0384106953,1.5715522783,-0.7810363013
0.1549494369,1.2603428540,0.5849040223,-0.6729102097
1.8125825392,1.2526402814,1.3780804265,-0.7174196265
1.7982931472,1.1336551054,1.1151992698,-0.2617382795
0.5980266120,1.0853081445,0.3168922587,-0.7438452982
0.3901615420,1.6932868296,1.4428785713,0.2940651661
1.7319688122,1.5227081238,1.6284511546,-0.7198631202
0.7431267011,1.7507537650,0.1251382307,-0.2376102652
0.7798729738,1.5069074655,1.2701005902,0.0851942102
1.1577772679,1.3857417340,1.9276807476,-0.2586057554
0.8986439680,1.5360315278,0.9602676413,-0.0056261180
1.8906566335,1.2898381929,1.2020523639,-0.4001652227
1.2165746221,1.0679506764,0.9295836368,0.0456705356
0.6895690683,1.7904750113,1.1904680838,0.0594295094
0.7466799268,1.3770378449,0.0942424094,-0.3922956613
0.1007353651,1.4041240302,1.4118453700,0.5692841324
1.5240866069,1.6590811702,0.7802413549,0.1480977655
0.8614053047,1.1121928315,1.7215181346,0.2653844758
1.8298914114,1.4802026669,0.1667888673,1.1588504542
0.0515021968,1.9188251015,1.9668196625,0.7510602330
1.9254161573,1.9160073430,0.6653779353,0.3133995874
0.6491497848,1.4867414782,1.4552370527,0.2318241034
1.5641872628,1.9244514607,0.9497894435,0.0272018670
1.2793090920,1.4652474166,0.7171137036,0.1266034134
0.4435117591,1.3397677801,0.0578434793,-0.9169442181
0.2848163376,1.1674690158,1.8295311876,1.3440945383
1.4872966560,1.0745299749,1.4841741701,-0.7201313761
0.5716844955,1.5992913010,1.1812826003,0.0965943925
0.9790611282,1.7549246008,0.7748885746,-0.0050898315
0.4346842291,1.4027379438,0.9925062635,-0.0067524033
0.9027862046,1.2915102989,1.7809920366,0.1501037737
1.3346753159,1.8061680445,0.3731311435,0.2226488633
1.6347967700,1.5459595614,1.4470268805,-0.4258109703
0.7843486641,1.4081909738,1.0995559321,0.0352445040
1.2813458393,1.3834659756,0.3813031396,0.3129343573
0.2393366228,1.0627131252,1.6016039022,1.2454118179
1.1155593531,1.1863809195,1.8119819846,-0.2251097748
1.5784051089,1.2258976092,1.7350735587,-1.0078164283
0.9193749821,1.6215481139,1.9423565936,0.0954620886
1.5643265107,1.1287969310,1.5402059435,-0.8508630497
1.5998877131,1.4962594777,1.2021824860,-0.1934798908
1.7441149948,1.8555623634,0.6850091272,0.2473685797
0.1364491067,1.4370217571,0.7455591973,-0.3236204613
1.1242810163,1.6847122742,0.5678005699,0.0639668872
1.6733657889,1.4642024417,1.0942799550,-0.1066890699
1.0431316935,1.5946403321,1.8490378345,-0.0482350943
1.8310226222,1.8632331690,0.9102156320,0.0789282955
1.8296782420,1.0405771843,1.1117555242,-0.3144214725
0.9060611722,1.4217562701,0.6188954297,-0.0584262773
1.8583767429,1.0455711442,0.9608634260,0.1132306033
0.4124225958,1.5746468648,0.8967012325,-0.0765960285
1.4876718679,1.6974294137,1.3686627062,-0.2199107002
0.2456077207,1.1232671664,0.2216635942,-1.4312631452
0.7497421827,1.3042621765,1.8070792650,0.3850715735
0.9074424608,1.5191592630,0.8184205527,-0.0240274163
1.5486377305,1.8081658149,1.9047946307,-0.5389565000
0.1930604136,1.5847407662,1.1141852438,0.1122334466
0.4848600633,1.6910465547,1.4150503679,0.2357333188
1.5050320753,1.8355996039,0.1942237747,0.4265176538
1.0291451028,1.7352691048,0.7076217631,0.0094637746
1.5421517580,1.3559774911,0.4569046157,0.5680066073
0.6271581809,1.7340136612,1.0756746672,0.0300344771
0.3771773468,1.5112521108,0.2324576171,-0.6525468510
1.4443420537,1.9687752233,1.7757572871,-0.3118306880
0.8163915730,1.6987427720,0.6671500515,-0.0691821026
0.7209847689,1.2184731448,1.5093967358,0.3095077391
1.1644552459,1.0436678686,1.1730096236,-0.0886913551
1.7140986425,1.7956456744,1.7271470000,-0.5830699141
1.8008324127,1.0329060887,1.3564935809,-0.9790912584
0.3221485952,1.7471643253,0.0513534979,-0.6530007926
1.9160814111,1.8937887450,1.6330838260,-0.6001109485
1.0218746077,1.0501646236,0.3715922702,0.0416488114
1.8860572320,1.1882961951,0.5704995531,0.9964724508
0.6588638406,1.1685541351,1.3900809270,0.3129726238
0.1161653373,1.0191630986,1.4722163123,1.2196084285
1.5020443801,1.5760423002,0.4284475471,0.4078206944
1.4452631366,1.0290915938,1.5185298877,-0.7645344738
1.4289020605,1.6770250334,1.6180342280,-0.3298954811
1.2850230037,1.5492749593,0.1807494569,0.3348841995
0.1503660015,1.5980241262,1.9858856666,0.9990631337
0.6523053210,1.0813887169,1.0458959582,0.0437951032
0.5101841326,1.0369124697,0.3602671836,-0.9213205401
1.2469127094,1.5179124200,1.6089255876,-0.2236527462
0.2910700575,1.5639278541,0.7592706681,-0.2156000158
1.8770671725,1.3669106030,0.1473035895,1.4782757725
0.7046289275,1.6057823449,1.3236430114,0.1196507318
0.0568819834,1.3287112716,0.6797119319,-0.5162311696
1.0843636414,1.2031904167,1.3946723811,-0.0773913162
0.1697609543,1.6493726223,1.9244721140,0.8610266279
1.9331424118,1.3871215916,0.6636454550,0.6066427757
1.2969305056,1.9585377535,1.4751714130,-0.1267914682
0.5193951245,1.9339401515,0.5341890852,-0.1894074165
1.4780891614,1.4436210412,1.1761746418,-0.1422755120
0.9817275435,1.2645924096,0.9231417667,-0.0029213534
1.1463412968,1.5660291921,1.0095911236,-0.0019392561
1.9777003267,1.3190868090,1.7408421652,-1.5567076930
1.4260179188,1.0222654333,1.9370537079,-1.3366068461
0.3443416972,1.0342852500,0.9099698037,-0.1714448588
1.8552134524,1.9770331491,0.9541492514,0.0369517150
1.6875831625,1.9694840798,1.2940035778,-0.1880904913
0.7917369335,1.8061551732,0.5685812423,-0.0897314531
1.6513109478,1.8332442096,1.6083329662,-0.4236352160
0.5746613490,1.3106800466,0.6485243859,-0.2769880057
0.8646796218,1.0208614138,0.9341994229,-0.0280580057
1.4520628141,1.6069292547,0.2241845135,0.4766763956
0.9292259797,1.1531789022,0.4794995255,-0.0916175190
0.8535600843,1.7948270145,1.4477905839,0.0667664678
1.9647185297,1.0988822771,1.7627272337,-2.2750329751
1.0913920770,1.7548399993,1.1148948912,-0.0114827425
1.5197136448,1.4149454801,0.5429257899,0.4197417429
0.3164101997,1.4006481985,1.9518803025,1.0275539910
1.4873987136,1.6330775469,0.9586605955,0.0266252652
0.5825751196,1.3782735223,1.6217264459,0.4352070643
0.5902616336,1.7982943447,1.1578131148,0.0637487793
1.0701382479,1.8475340000,1.4332275993,-0.0299062989
0.3032717610,1.8138523091,0.8870606856,-0.0739947226
1.2267186336,1.6599578274,1.6606030808,-0.1858629809
0.7910594024,1.7273329007,0.5318559201,-0.1067976905
0.8564706100,1.1658433744,1.1801864068,0.0624294970
0.4886670208,1.1957933029,1.2267261903,0.2557249662
1.7627474911,1.6760937177,0.2430666830,0.7484808411
1.9073541619,1.1821501317,0.4560433941,1.3092619337
0.2247054779,1.6286163455,0.3038213751,-0.6245126291
1.5880986535,1.8360031736,0.7519412843,0.1543422776
1.2925580940,1.4217049744,1.0249396456,-0.0124369560
1.3528004754,1.6604604903,0.2508103378,0.3325903315
1.3361495606,1.9320175316,0.6246594283,0.1170432146
0.7649403727,1.5363519524,1.3867318568,0.1251088722
0.2979375936,1.8194034255,0.1981828465,-0.5258359038
1.9578057567,1.5640045819,0.1136170929,1.2947009594
1.0782217092,1.5122788951,0.1479000315,0.0979995082
1.5375080346,1.5190806437,1.5201917505,-0.4295460666
0.2039481098,1.9890476383,1.8473611995,0.5221433606
0.5611339715,1.8598543289,1.9326827532,0.3761053261
0.8894350110,1.3327558820,0.4636274808,-0.1099407953
0.1118514466,1.8336844706,0.4978140335,-0.4024456555
0.4112089869,1.9570638785,1.1401438705,0.0674035358
1.8893909313,1.1469181769,0.7553067407,0.6119523643
1.7380360379,1.6768731831,0.2071839722,0.7555922758
1.3785100450,1.2385277482,0.1953239355,0.6909170956
1.9726523240,1.6735321418,1.8501007233,-1.1033392812
0.7496588549,1.7363055821,0.5180106194,-0.1298018513
0.8452147102,1.6521007704,1.4950344257,0.0919951878
0.8211288970,1.4751833731,0.8694783679,-0.0350640960
0.9836642665,1.5738874921,1.1946564742,0.0042712137
1.0072577002,1.5942285449,1.5284594678,-0.0050342949
0.3402303181,1.1692536114,0.8888416392,-0.1665986706
1.6967988957,1.1779757153,0.6810763766,0.5786249639
0.5752074769,1.7847948340,1.8784740406,0.3728882101
0.1563129334,1.8614538733,1.2238483884,0.1661094199
0.1377559938,1.7264718524,0.2950472827,-0.6203212801
1.9045817319,1.0679544512,0.9540715134,0.1349915083
0.1808680479,1.7817532812,0.8404642344,-0.1257664933
1.4765009178,1.8909863527,1.1623685084,-0.0761538895
1.5960213848,1.2649036394,0.3970705506,0.8017699426
0.1049334222,1.1446422205,0.2917320397,-1.4669521536
1.4646369429,1.6202768573,0.0714783796,0.5775991639
1.2671758675,1.4809952436,1.5982854585,-0.2503599687
0.0579068987,1.4509658653,1.7470625764,1.0087413944
