2.7917464672,0.2474949312,3.0915355002,5.9844807521,1.7524834324,0.4330606207
1.1215269437,3.1604100053,5.4425583482,5.1256698523,4.0941123484,0.4941678843
3.8231513179,3.1884423673,1.1011507081,4.1322031648,5.7720353921,0.5469028993
4.6344095923,4.4283585660,2.5661824946,5.5795571377,3.1897138951,0.6027797698
4.8694813632,4.0331224072,4.3105768017,5.6712291443,1.1534238156,0.4581854721
3.5297666140,3.9302078768,1.0119047551,4.8748653344,4.3028602603,0.6531240548
0.0936900726,1.3616088846,3.8714917785,5.5740930318,5.8135057070,0.3181447826
6.0248477853,3.4434323786,4.1237511406,1.5010447957,4.7201528203,0.4804240310
5.9283759017,0.3262055704,3.9464869931,3.8070059070,3.7851337289,0.4369083920
5.0028387990,1.9353401464,3.6894354244,1.4204861158,1.9149884172,0.6996774826
2.3326341986,3.4046260570,4.4708474295,2.0131839545,5.9558066955,0.5719812475
5.7727990733,5.6034722192,2.0313200103,5.8231480850,0.9193561555,0.3057723664
4.9339837894,5.2451076907,5.1366553176,1.0354824009,0.8938821635,0.3753590376
5.0045994044,0.3061055326,0.9062467418,2.4448152777,3.3128778742,0.4747118275
2.4041927965,4.8686230414,3.9625044663,5.0672351792,4.4462428114,0.6196465367
0.3634767088,3.2898287178,5.6492063207,3.4712932731,0.6693690445,0.4047352751
0.4155357754,4.9696477110,5.1671695718,5.1566704516,4.4388564029,0.3706844009
0.6433332360,0.3322066164,2.6246333272,3.3627048259,5.3947560355,0.4223274171
3.8633659631,2.8914001768,1.7688630929,0.2409304214,1.2666206346,0.5589726874
5.0031498038,4.1579894962,3.8788000992,5.6690591388,2.7950875766,0.5466959166
5.9196028886,5.3516376613,3.6875459196,3.8955796624,0.3290618046,0.3641266253
4.8887698879,1.7909883828,3.1269033501,3.5250398240,5.4553695103,0.6116293434
1.2122893523,2.8580581756,0.1739484652,3.2862061164,5.6854291581,0.4256031297
3.3534319453,3.0909720571,2.7788951580,1.2225195021,5.1582204838,0.7692644995
3.8686972811,5.4408320809,1.0438814446,3.4354887719,2.3953271949,0.6213505099
3.5154891097,2.4844277718,5.4851527264,3.5852399653,2.2752095038,0.7952061855
5.1074220841,4.6503152381,3.1916272773,0.9608094384,1.8202338549,0.5633283748
2.7483787205,2.1458816504,4.2294608884,2.6275963187,0.1667237277,0.6463896627
3.4749685705,0.3503749129,0.5557832023,0.2562029661,2.8296890027,0.3879317234
0.7152460163,2.2721389185,3.1899085795,2.8385429508,5.9554048295,0.5116022731
0.0640380579,2.5936694457,0.2249027727,0.5367769171,4.0786385189,0.3482249326
4.9146037707,0.7795878684,1.4105003850,0.1289872058,2.3200089159,0.4027783814
5.3680457678,2.7166328003,3.8328283055,0.8070504134,0.6174786651,0.4573105931
2.9395643361,1.1717909817,4.2385267319,1.7477636518,2.0612728581,0.8110791025
0.9176311278,6.0143636305,3.6855706139,2.5118692984,2.3135279714,0.5101475825
5.2549877910,5.9056785997,3.7956140898,3.2831475292,3.2642117667,0.5178417126
0.4531541295,0.3633312701,3.0627847217,0.7336769476,3.8937987706,0.4102146025
4.8612236162,3.9152106976,4.8920592007,2.1648237845,1.8014427126,0.6659691363
5.1012747152,3.5136943765,0.4681671322,4.7646210492,1.7110378825,0.4792778058
1.5946431483,5.0844139113,5.9113048492,0.2817057612,2.8547844965,0.3675698115
3.7605411134,4.8077866213,3.2541259989,0.1743381282,0.6614480581,0.4471414931
2.4813802838,3.9441938224,4.5140555893,0.5333812504,4.7659318893,0.5663939376
3.8525988558,2.2893681033,1.6101680428,0.3138569985,5.4446148025,0.4682730684
1.6111687106,3.6312468723,2.7806961324,0.9708628551,5.0394346987,0.6388914735
1.1622681446,3.2615047618,2.3763751779,3.5685167195,5.0194965935,0.7555079105
5.0724084850,1.6720658521,2.0222634660,1.9616831299,0.5731732640,0.5268191877
1.8752973019,1.6815702428,4.5065019741,1.3520571571,0.9963228161,0.5881246142
4.6730277361,1.6583296483,5.0468970082,4.2624770492,1.2435365234,0.5414800598
3.7533121421,1.3643875623,3.2722650375,3.0691381695,5.3175306885,0.7303234045
4.9572639961,2.4129345639,5.3983091622,4.7659848224,1.2095881704,0.4705507700
1.3436878200,0.5992028941,5.1749546783,4.0596232864,4.7843206735,0.4435725502
5.8195655302,3.3045122546,4.6190463167,0.9898672122,2.2952938237,0.4950192870
5.4404976657,4.6279791451,2.1038893668,2.9587009523,4.0355497587,0.6458518045
2.3044563805,2.7100445047,0.5197374152,4.1313525368,4.0139464649,0.7128801386
0.4453860039,4.3697434961,1.4455482719,2.6924317570,4.2525729044,0.5720134243
5.7497911240,0.5782414619,2.5841710108,2.5982583321,3.9132812305,0.5103431667
0.1775574160,3.1518253232,3.4251454248,5.2593387083,2.0526396719,0.5215916871
2.7105736667,3.0076684232,4.2307782199,2.8156173722,0.4737777555,0.7683774438
1.9701877065,2.4122327669,0.6066045396,4.1693139378,2.8240595638,0.7389576288
3.5430840412,4.1733771534,3.3993758182,1.3385118805,3.0008754104,1.0425573145
6.0461452284,4.0196416196,0.1524338494,3.2222465126,0.8610795869,0.3564849284
5.2219182478,2.1497619183,3.9210790689,4.1280005744,1.6431276793,0.6839150060
5.7812682080,4.0158035931,3.7154466763,1.9030520004,2.8068356641,0.6443389847
5.1613544058,4.7406012741,3.3111512113,1.5845557627,1.3552846515,0.5712153708
5.9209831047,2.9982538420,4.9586158052,2.4173151908,4.7901595250,0.4781825864
3.0777836219,5.8409481559,1.1848402159,5.0266310858,3.1368712468,0.4878570180
0.9970824796,4.4727294902,5.0758544116,1.1649603204,2.8970110089,0.5300046317
1.9281777223,1.8209894488,0.4211294766,2.0154663347,1.1563183424,0.5388537639
4.0167462203,2.4924426944,0.6069026782,1.3007143699,3.2538349100,0.6679890221
2.3455233966,5.3954087846,6.0397254645,0.6475666345,4.8457327270,0.3407511937
1.9280302339,1.2346399703,3.3147958667,1.0455201499,4.3736316166,0.6635010169
6.0087684349,1.1128001981,5.8752628951,3.6891495392,2.7048313178,0.3781662116
5.2299657457,0.7633787272,1.3876775243,5.4753361947,4.1661560294,0.3990102173
4.1016118158,1.7867978814,1.1481889489,5.7465348774,1.0454651934,0.4448740487
4.7130466894,2.6979526410,2.4464940553,3.5051332293,3.8550758947,1.0731404493
5.1917422796,4.2171002306,1.6041461721,0.3353576310,0.2949115095,0.3616466783
2.0692593333,4.2245342795,4.5892761589,0.3795682362,1.7059660670,0.5425127195
2.3792561139,1.9501912853,4.7295657296,2.0826360371,5.4663594737,0.6096332559
2.4610981103,0.9905028048,2.1191924436,4.1815146253,1.2288026286,0.6831798938
0.6443521957,1.0509255104,3.7137647921,0.0720055355,3.3061130165,0.4250926244
4.3072521307,3.0852655035,3.3087324669,4.8018168641,1.8841240411,0.8847038666
4.6794709867,2.5419993104,5.4898726742,2.2259213850,2.6945053296,0.6701344760
1.6657446031,2.5166881375,2.6991772973,2.7790745206,5.9254382940,0.6364837826
0.7596474348,4.3532130612,0.7701051262,2.9966171826,2.0283181582,0.5628420652
4.8738203553,2.5911106609,0.4912140756,3.8828562967,3.7921067422,0.6105278807
1.6244439347,5.1947328731,2.4738655359,2.4070122154,5.2381849618,0.5764708538
1.2113753979,1.0845008606,0.2426416065,2.5060385910,3.7582024789,0.4928485433
4.8809706700,0.2820713538,1.1675165083,4.9095030271,4.2237629415,0.4093833936
4.1134173594,5.5646254998,3.2368176615,5.4518799225,1.9322330825,0.4993776227
5.4950288584,1.5897732406,5.7945236680,4.4728519957,5.9378801771,0.3142311783
4.4541493822,4.5693585247,3.5345554024,0.9278058528,1.0931431262,0.5620099967
1.0092340695,3.4313553620,4.0428852499,4.7465663121,5.0176212462,0.5760994057
4.9756310307,1.1765272999,0.4875251862,3.4203231141,4.0198143844,0.5061396448
4.1964174840,0.3443794977,2.9125885315,2.3042719770,4.3756970365,0.6302009050
5.6659539920,1.2269038995,5.4087301233,3.5997137555,3.1281849321,0.4666519059
0.8623532671,2.1748779037,3.2902961142,1.2047333478,4.2588619208,0.6603995825
5.5230613213,4.3951073054,0.7450855577,3.3857062373,5.6108025307,0.3942928302
4.1269098313,0.0549196410,0.4569391200,5.9126182688,3.1961475861,0.3340861209
2.4273486174,5.3700272859,2.9064005266,2.6599285671,5.7231295918,0.5409849332
5.2989761577,2.0883235312,5.4916984064,2.6436656826,5.5122292376,0.4208173956
4.3968961144,4.4102437712,5.0781252372,4.4144857901,4.1871876781,0.5999197769
2.2401188381,1.6023596429,0.1316455134,3.9381162512,2.6827762121,0.5974083788
5.3390922992,5.4474183425,1.0864021482,2.7620001741,5.1141122460,0.4056929994
4.5203681376,0.8380131918,0.0981129562,0.9287369168,2.9948631113,0.4049105643
3.4040181139,4.6779443340,1.3108718717,2.6532706080,3.0330549618,0.9129755737
0.8683559266,0.9788782312,4.6912792136,0.1513382976,4.8925151285,0.3547891851
4.1684229999,1.2671528553,4.0429704026,3.7046904981,3.4103490300,0.8992212351
4.4076544263,4.4919448530,0.5246614370,0.4377572164,1.4030840845,0.4089992940
3.8727114841,2.1458397520,5.5146062237,5.5665686557,4.9586621411,0.4303279368
0.7533145121,2.9050694931,0.8670152316,2.8977370381,4.1189602870,0.6301689076
4.4430581346,1.8657830977,6.0289048321,3.5779358337,0.5085268520,0.4152034634
2.9693562437,5.9103529592,5.4345188760,5.5413937193,3.1678935693,0.3863264269
1.3270954409,4.1544780187,1.1143862619,3.5715436180,2.8608041949,0.7672827029
1.0928204796,4.4089560404,3.0592666527,5.9618232349,4.9070532640,0.4341172314
1.8240252908,5.1415295387,3.2099768504,5.6213990924,4.0081501401,0.5290653850
5.3635027478,4.6527123706,5.2792181632,0.1139001733,1.9235395453,0.3571329317
3.7552649425,1.2987677924,4.3617010578,3.1154534471,0.7421021836,0.6480764647
1.9867492064,3.7390340720,4.8628991307,5.1836100704,5.4504171768,0.4804011008
5.2065782299,2.3382214298,4.4692319357,5.3763915485,4.7394288636,0.4730720214
1.3553493563,3.5452589698,0.6447979372,1.8733118686,4.1984197612,0.6152030487
3.6352006450,1.0135650571,5.0048343238,6.0394269694,1.8390509660,0.4174549038
0.4482812713,4.9508460874,2.1653523781,5.7918931157,4.8305951055,0.3681959525
2.8556742262,3.8282702267,3.9761903048,2.3937081299,0.5809156815,0.7764356272
0.8584354443,4.0003353080,2.0681106278,2.9711261188,4.0012147454,0.8026550581
4.7498992885,2.2115549435,1.4987789151,1.9713304687,2.0639664426,0.7768934668
5.6973951604,2.5804114235,5.0429606312,0.0993827868,2.6972952301,0.3979166080
3.4743535561,5.4045389136,1.3264752385,1.2739415535,5.5214380420,0.4320693751
1.3932424040,0.1062490242,3.4523509602,5.0685609535,0.3556813113,0.3645450509
3.2800168446,0.8970392889,0.5646120141,5.2161367929,0.9189418068,0.4052843681
1.0174925579,3.0702362145,5.7826639258,1.5785582947,2.3562947204,0.5231947835
2.0407463634,5.5817609909,5.6973739803,0.7804319691,5.0853206324,0.3432117909
1.0190517617,0.5477356770,5.0386227562,5.9994534041,2.8946304937,0.3558520998
1.8897664716,4.0324679032,0.8478363856,2.8487571077,1.6543910984,0.7265353911
4.4621298627,5.4153295278,3.0253999780,2.7534837313,5.8692439919,0.4702426462
3.4617056797,1.1523195149,3.7166697508,2.0747572822,3.4166988313,0.9832432882
5.1661806982,2.3330168141,4.2288166029,2.5038748991,5.7585240781,0.5127471285
1.2742606461,3.8590381746,0.9682998013,2.7669738861,4.4288673133,0.6693489008
5.9123232409,0.6139900493,3.3376906572,4.5931757608,1.0246657923,0.3886686098
1.3306717060,0.3839609449,0.1820067922,3.3160135651,3.6139133388,0.4338741673
2.5026763315,5.8736991036,1.0997386362,2.7237673690,1.5059890782,0.5148046565
3.3183870494,0.2307626414,1.1595588655,3.0008251191,5.8624138261,0.4106660988
5.6451514480,2.4108932701,2.3301696073,3.9548873493,4.3892147753,0.6396203942
1.7248704141,3.7679990471,5.9533234905,3.4960998966,3.4213015491,0.6111906164
4.1923099142,3.6987215950,2.6318806052,2.0121049847,0.5935960476,0.7240058428
2.1691126401,4.3919240462,5.6528579344,2.5311345037,1.2990500183,0.5624756539
2.5551216137,3.1039204259,5.1706530062,3.4018531497,3.8447026554,0.9263153869
4.6620118030,1.4286290967,5.9392454126,5.7108250453,5.1199996590,0.3255884064
1.4695971618,2.3635313238,2.1305302726,0.7616668853,4.1455937841,0.6745033578
2.2819163888,0.9757773775,4.2721417768,3.1587059532,5.7474777272,0.5317653363
4.4024521151,5.5404232040,4.6692739818,5.7157146327,3.0154865145,0.4240442699
2.3078877866,4.0228632683,4.5290622201,5.8276218130,4.7026522384,0.5061300032
1.6718595265,5.9978972625,0.6353339059,0.1513103191,5.8912097968,0.2644305164
5.4507281091,3.8721094074,3.6114354067,5.4052905903,0.6551362603,0.4269070074
5.2198297744,4.1017067791,3.7323741807,4.8207780907,1.6109822886,0.5909335295
4.1100815984,0.7565205591,2.0310582543,3.6965500409,0.8600375888,0.5790739912
3.6035281131,3.1388521795,4.3791536605,2.0810427445,1.7055412096,1.0198153251
4.3655401912,2.2944040050,5.2077971735,4.8242582236,2.7372636839,0.6396363787
2.6192851152,1.5307102964,2.8833565907,0.9630661239,5.9610925173,0.4942047023
1.8378162706,0.0709577790,5.9464841268,4.3112854919,1.0817740126,0.3446993504
1.0711463233,3.1863131534,4.6110475462,5.8881592766,1.0251988724,0.4238730958
3.4927539148,3.7304854128,1.2537454442,1.4180936306,5.1940969412,0.6194900433
4.0504878757,0.8766429293,1.0873915206,1.5400706760,4.8447335835,0.5049312381
4.9848047716,1.1255759670,4.0921543776,2.2072041078,4.6040951730,0.5935646925
0.5563229806,0.3737359812,4.7501798145,0.3740058700,2.7854954843,0.3587597513
4.8463051907,3.1006248637,1.9582349790,3.2575597792,4.8852677032,0.7619155633
1.1694919665,3.7746902198,2.6011851967,4.6814281932,2.1226408552,0.7869729111
4.6118463609,5.9580345191,3.8956986771,4.8452280566,5.9269780362,0.3433787642
4.5239832139,4.9015249456,5.1291297503,1.1825954051,3.5903956852,0.5229293547
2.2470665709,5.1925296536,4.3660800650,4.2866997583,1.1668699342,0.5795007896
0.0858604595,1.5684556287,3.4628327936,5.4331031598,0.3331755565,0.3473707432
1.2005013832,4.2369782995,2.1427577212,5.3360424341,3.5017327963,0.6168268529
1.2281083532,5.2381159943,2.5541664309,3.3701049248,2.4834088045,0.7272000125
6.0455882312,5.1457926439,0.4409660102,3.3718806098,2.1087377533,0.3793434980
0.4435692894,4.3376335503,0.4919509758,4.8006557952,3.5254702319,0.4322755672
2.1326586006,0.8017105176,4.4847229457,5.7379128049,3.7241525368,0.4805445900
1.1252549744,5.3813200385,4.4661319679,2.2697397270,4.3351781392,0.5361677962
1.0205081583,3.8975968332,3.7083767287,4.1849869995,1.3633112717,0.6988701465
5.4763608364,4.8089108380,1.1584112843,2.0429620800,0.6514539424,0.4127530698
5.4792087897,4.4501730856,3.0400374573,0.6667879251,4.4046552915,0.4838393713
5.4559794063,0.0772480797,5.2607415307,5.3742576209,0.8092956563,0.2847254694
1.2356403481,2.6483450629,5.0979001229,3.7673700144,4.0833825728,0.6944258474
3.4573480548,4.8496273165,5.1898638135,3.3964088992,1.7728348988,0.6627403201
5.7919514141,3.5380697276,3.7983577441,5.1350299012,4.0691318644,0.5148460375
2.7967069241,3.0099502909,2.5696760456,2.4767909193,0.3029480274,0.7828130040
3.5601776792,2.1442170609,5.2237036660,0.9285007706,0.5874049412,0.4738719911
1.6519965040,4.7802680336,3.5297191366,3.5739581185,1.4969585070,0.7778692035
1.9838732072,5.9732767679,2.6444775525,3.1027399067,4.5301476027,0.5763292877
3.0181756987,0.1403992954,1.4030039142,3.0325043295,2.1604812840,0.6084986111
2.3120090766,2.3559324520,0.4928574734,5.9519673983,4.6176424331,0.4254450747
5.8785247473,4.0541468081,3.4304149523,3.4276679772,4.2695285810,0.6106128185
2.2103987304,1.3012695579,3.8523920227,2.1455224016,4.4395280587,0.8306958437
5.2334000187,5.6408351137,2.2216690856,5.8877086279,3.3883067853,0.3837662570
1.0420204213,0.1589722014,3.9810560618,2.6329213799,4.4939165443,0.4942145433
2.8703007112,1.9446501430,1.8341466604,0.5983680926,3.8379793266,0.7163403623
3.2335075419,2.6807255763,4.6450451045,4.0523430291,0.7762831113,0.7186500774
4.6893859022,1.4855405702,2.0427251487,2.2379827099,0.3490599192,0.5355572270
1.5521438198,0.8476272828,2.2812769274,0.0516491698,1.9641877853,0.4543133779
3.8512193884,1.9453414593,2.9077396665,0.1617483306,3.1189393747,0.6704565264
2.3424031999,1.2475259392,0.5348786142,1.7601974380,4.9385210089,0.5031346186
1.2315314620,0.4512146883,4.3748877863,1.1232206092,3.1423735573,0.4985871269
3.5658378914,3.7408590074,4.8409564928,5.3041871437,0.7385516636,0.5080889703
1.1037612381,1.0505144338,0.7386271991,2.8595937090,4.1069423123,0.5331895124
3.3566786687,4.4000426464,0.9748841232,4.6093965484,1.7172161111,0.6483349882
0.3470731185,3.1083847555,5.1994504632,4.2464295528,1.0943294466,0.4530520812
4.5847482049,2.8115905483,2.3336134314,2.1763512964,0.6273929869,0.6993663674
0.4779600359,1.7358203873,2.7346116711,0.1343975686,2.4271275671,0.4636256308
1.9862308777,2.4595182601,0.9068194069,4.2373585180,3.7206313977,0.7842141424
2.6354144396,4.9530134107,5.5432710854,4.5124644017,5.1156706457,0.4508764947
1.8435359013,3.7302496298,3.0302066376,0.3300751003,3.7638008766,0.6857075341
2.1586016551,3.5750555012,1.5071467959,0.1623626049,0.6412953631,0.4569773166
4.9558382873,5.2178265641,5.3019286580,1.2901638102,3.9776517953,0.4362568448
5.8581833299,5.9870563550,4.3652560937,0.9325691000,3.8838304384,0.3446960242
2.9663539458,2.2721499753,0.8854955092,1.5665250419,5.7069940607,0.5158709169
5.9978128508,5.2356770328,0.3272724775,2.6842346946,3.7602706441,0.3730462828
1.8091284775,5.6629858944,3.4567537712,2.4157770477,0.6752213368,0.5137635943
5.3150998996,5.2740230508,1.7392603066,4.2306300245,0.8582868083,0.4306313486
1.4949502134,5.8964139681,1.6100485004,0.4812047350,5.9918309359,0.3041201976
1.1831195281,3.2880215725,0.5627191298,5.3359212864,1.5318203158,0.4558627122
0.7359027166,3.5406701578,2.0242519098,1.5165940297,0.2264664245,0.4702888697
4.3471400046,2.0861846565,5.4730995714,0.4523507733,0.0979951509,0.3486967386
3.4897377794,1.8364534729,5.1473798623,0.9055017213,4.2223285117,0.5852767574
5.4732910229,1.4507176283,4.2426846013,2.6672435305,5.0231058110,0.5190654462
0.3154652561,5.4613614650,3.1948150801,2.5924637339,0.4130428201,0.3974339561
3.4882792342,3.1859563728,0.2049220417,2.7143312351,2.2665652692,0.7296612230
1.0143332714,5.4978325297,1.5725727671,0.1248862695,0.3616520377,0.3081973042
2.4386417290,0.2046934784,4.4141776996,1.7597146110,0.1351216133,0.4020165756
1.7032159887,4.2327436598,4.8080849663,3.9929510087,4.1896774071,0.7208890068
4.7491618699,3.5188979806,5.6801128641,3.0649109351,2.5224718581,0.6351596210
1.4760334996,1.7879559778,0.7609243690,3.4806016284,5.4221536298,0.5024421093
4.0256907133,1.5171922513,1.1942806375,0.6805788916,4.1669994416,0.5478556078
3.7249930388,1.3853472455,0.7882898285,4.4947459665,4.4874831009,0.5723688332
5.7082084505,4.9245353559,4.6707651590,5.2098097321,3.4222861957,0.4185629268
4.0157372407,5.0173765664,0.4873215967,3.8365325778,1.8240152378,0.5406045357
3.8447019932,1.9455750527,5.8479201941,0.1442452101,3.4084014064,0.4299575505
5.7999717868,0.6780351694,0.2328113216,4.4570597550,3.8258070304,0.3485088462
3.9683733691,5.3451587271,2.4779587821,2.0038724090,3.4933208157,0.7724585124
5.3566809992,3.9962321861,5.1480635164,2.8334712135,4.4669774324,0.5452457046
2.3722909074,3.5824543581,3.4893357920,3.9277817502,1.5291671770,1.1115002015
1.2605510936,1.7228039066,4.8094513839,0.8542822530,2.2489098501,0.5525085405
4.3187173528,2.4055633392,4.4958476887,1.8308311189,4.0362625230,0.8495652259
2.9275829154,2.0833207055,4.0468861524,5.8671326879,1.8676161158,0.6081149699
4.8817860731,2.4666230478,4.2061183554,2.3972012023,0.3369945940,0.5638473866
1.7523268585,2.3276662996,5.5205844418,2.1660691517,4.5017327086,0.6130189812
4.4339200883,5.2023688161,2.4358807625,0.5348429486,0.5386267531,0.4105066166
4.2779658673,3.2580455173,2.7799252719,1.4504045004,3.5393878803,1.0592768541
3.2935320853,5.9821385669,4.8833717453,3.3563696412,5.5063935842,0.4177910683
3.4409658079,0.5841839656,5.5799583102,0.1574383227,0.4846571667,0.3115856005
5.6403192348,2.2883931736,1.6385185439,1.5005128293,2.4446914300,0.5921318324
2.7248203178,4.9325842098,4.2145142710,3.5919844819,5.0980444841,0.6649870519
5.0145684148,2.5030432388,2.8493925588,2.5136686418,3.2556242544,1.0384219797
1.4700895546,2.1116973949,1.6198153396,3.0914599487,2.4694604946,0.9685741962
3.9414511602,0.1056318013,4.2868184822,4.8524558556,5.9938512641,0.3531779621
0.5286166906,2.5161992372,2.2535295252,4.0352889596,5.9489768964,0.4615248691
5.6574649213,3.2767116528,2.1352889574,3.6884771239,2.5232838388,0.7359611700
0.0907188469,4.1760013037,3.0474559669,4.3312158272,2.8428162191,0.6007452744
3.1928807087,4.4356874390,4.2709954459,0.6192669274,0.0727513709,0.4357202538
4.9703275009,4.7634165791,1.6305030373,0.9145580467,2.9217984842,0.5487710972
0.3786647914,5.4151068028,5.4188485014,5.9612147646,5.7743622504,0.2498697804
4.2259723608,4.2981840027,1.6948750353,0.2705020942,5.6431575070,0.4110476195
2.3307275049,4.3353287819,3.8983936903,0.9758619677,0.4782454153,0.5407006812
0.2064362900,0.6639887126,3.8607350206,4.8423343991,2.1800967845,0.4334962738
3.9740606485,0.2263157121,4.9575380228,2.8589575535,5.9726672159,0.3797845668
1.6061429487,3.6373586914,5.7489943601,2.5043881691,5.1149516671,0.5095623135
4.8716922666,2.7579050916,4.6224206717,1.9134613349,4.7809871225,0.6432286115
2.6857724188,4.1556738915,5.7990240275,5.6738372995,4.5892663705,0.4176406373
3.8575899143,3.5595736797,2.9800925933,5.8931991308,4.6278118965,0.5858453123
1.6570000507,1.5277883141,0.8044654572,2.1059313628,5.7194997677,0.4548252598
4.9956048630,1.9371185467,4.4322018730,5.1246674578,0.8588461953,0.4703202218
3.8992435120,3.4585562071,5.6855598462,2.5251500959,0.6327781242,0.5246488911
0.4774927465,3.1079399030,3.1594837386,1.9047959897,2.5674625604,0.7820632608
4.9513026280,2.4129186951,4.0087160277,3.6428759311,0.9539925050,0.6770851766
3.3169967006,4.9659001300,0.7114864109,0.0618923049,5.1550723503,0.3639095162
2.5983982565,1.2515547841,1.6248151037,5.7166128792,1.8986135768,0.5346874265
0.2251064380,3.3068338298,0.0897024298,2.6007346114,5.1865911389,0.3816122884
3.8960594780,3.0079665425,5.7015167290,1.0465635685,0.8567652421,0.4648882068
5.5859595376,3.2301388566,2.5265125292,1.3676522285,4.6126318689,0.5804005086
4.6784249316,5.5329563117,0.8672855639,0.9753770549,5.9455377069,0.3168895215
1.0754374033,3.3271844919,1.7083793906,1.6600059111,4.5013736077,0.6882794893
4.4061776667,4.7982909632,2.9795028191,4.0549505165,3.7732137887,0.8387582604
2.6747623614,5.2601941685,1.4525461106,5.8842189195,1.9183805472,0.4525400817
1.6565490273,4.7699454781,0.8739100471,5.9011402023,2.9359015277,0.4370906548
2.2502523596,3.3418758976,0.8425400144,4.8498239138,4.9010588237,0.5757215657
2.0586738311,1.9715567290,5.5307610818,2.1898418099,0.0691337167,0.4425782271
1.0975054264,0.5655648250,3.4792348369,5.9789723840,3.0049531252,0.4228342816
5.6169007420,4.9822913734,0.2214423113,2.8508562468,5.6746973138,0.3260060114
1.5579599770,5.4943282787,1.1056485743,2.4745904323,5.0012579073,0.4723485117
4.6370501209,4.4225809690,5.1090350134,2.0506953669,2.6240558071,0.6581453637
3.8809883164,1.3200126133,1.4856694656,1.5344807582,0.5442362720,0.5243778783
5.6197001422,3.4700762973,5.8424395793,5.3557616461,5.4901220655,0.3133461899
1.2698551483,3.8811098364,0.3709636511,0.2546149024,1.9221782071,0.4101650881
0.5715859753,4.0508575598,2.4538422359,4.9992661356,0.0721912710,0.4021084375
5.2685330236,1.7281042701,4.3744690624,5.0468683319,1.3941942888,0.4896822006
1.0697580988,0.8259712641,4.5389043800,1.7941783902,3.6619525327,0.5645683134
5.2586042147,2.0943238121,3.2302062638,5.4075455932,0.4245975135,0.4272863156
3.9309554421,1.9532751617,4.4890046497,1.7239240871,3.3856117750,0.9126992285
5.3180802080,5.1041986906,0.1269682014,2.4564332324,2.0876294351,0.4135077334
5.9508504802,2.1832374104,5.9576776813,2.6573353816,4.0926186145,0.4092706108
5.1482057814,3.9617814472,5.7114454342,2.0459648062,2.0601073764,0.5079925189
3.7309600527,5.9581014709,2.1197128721,3.7504245325,5.6470504166,0.4418993941
3.2283481151,2.9297731198,2.6401796325,4.1769979981,5.5426396093,0.7670543502
1.1029273947,1.2132481148,1.1815216672,5.8119906057,3.9244488892,0.4191092505
2.4342539942,0.1391954069,0.3938354584,0.3810726495,0.8879049315,0.3162946349
3.1172785442,3.1341673061,4.0142627032,3.4389194222,3.1273496226,1.5950611446
3.1833642711,0.9373851773,5.5056051651,3.5531822402,3.1275589524,0.6293923133
5.9923926250,4.1477354386,1.7303462212,1.7744441434,1.7327064341,0.5002063072
3.4376076467,5.8372178751,5.6823704882,0.5431220748,4.5207319043,0.3473996394
1.0167658612,3.2010457510,2.4957158783,1.3507359960,4.4668364292,0.7092389531
